origin_id,canonical_name,aliases,geo_type,parent_path,hierarchy_path,source_section,source_line,mapping_status,coordinate_status,coordinate_eligible,in_total_master,in_human_summary,in_existing_origin_master,conflict_flags,source_reference,notes
OMR-E02413130D,曼窝科？,,待人工判定,景洪市/勐龙镇/勐宋村,景洪市/勐龙镇/勐宋村/曼窝科？,景洪勐宋,199,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,name_unresolved,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:199,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D4D227D19A,其他自然村,,natural_village,景洪市/勐龙镇/勐宋村,景洪市/勐龙镇/勐宋村/其他自然村,景洪勐宋,200,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:200,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-458F394C59,具体古茶园待拆,,microplot,景洪市/勐龙镇/勐宋村,景洪市/勐龙镇/勐宋村/具体古茶园待拆,景洪勐宋,201,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,name_unresolved,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:201,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-5C2B441DBD,澜沧拉祜族自治县,,county,普洱市,普洱市/澜沧拉祜族自治县,普洱｜景迈山,226,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:226,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-653980F449,惠民镇,,township,普洱市/澜沧拉祜族自治县,普洱市/澜沧拉祜族自治县/惠民镇,普洱｜景迈山,227,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:227,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-5265373257,景迈村,,natural_village,普洱市/澜沧拉祜族自治县/惠民镇,普洱市/澜沧拉祜族自治县/惠民镇/景迈村,普洱｜景迈山,229,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:229,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-C962E57258,芒埂,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/景迈村,普洱市/澜沧拉祜族自治县/惠民镇/景迈村/芒埂,普洱｜景迈山,230,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:230,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-4FFFDA0816,勐本,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/景迈村,普洱市/澜沧拉祜族自治县/惠民镇/景迈村/勐本,普洱｜景迈山,231,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:231,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-47A514518B,景迈大寨,,natural_village,普洱市/澜沧拉祜族自治县/惠民镇/景迈村,普洱市/澜沧拉祜族自治县/惠民镇/景迈村/景迈大寨,普洱｜景迈山,232,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:232,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-C7B77C6B39,糯岗 / 糯干,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/景迈村,普洱市/澜沧拉祜族自治县/惠民镇/景迈村/糯岗 / 糯干,普洱｜景迈山,233,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,compound_or_alias_name,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:233,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-7E731B17BA,芒景村,,natural_village,普洱市/澜沧拉祜族自治县/惠民镇,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱｜景迈山,235,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:235,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-A2AE463BDC,芒景上寨,,natural_village,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱市/澜沧拉祜族自治县/惠民镇/芒景村/芒景上寨,普洱｜景迈山,236,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:236,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-758B167DCB,芒景下寨,,natural_village,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱市/澜沧拉祜族自治县/惠民镇/芒景村/芒景下寨,普洱｜景迈山,237,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:237,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-C2923303A6,芒洪,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱市/澜沧拉祜族自治县/惠民镇/芒景村/芒洪,普洱｜景迈山,238,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:238,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-6A5D06C68A,翁基,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱市/澜沧拉祜族自治县/惠民镇/芒景村/翁基,普洱｜景迈山,239,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,yes,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:239,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-85F58D3431,翁洼,,待人工判定,普洱市/澜沧拉祜族自治县/惠民镇/芒景村,普洱市/澜沧拉祜族自治县/惠民镇/芒景村/翁洼,普洱｜景迈山,240,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:240,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-A29B0FAE51,芒埂—勐本古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/芒埂—勐本古茶林,普洱｜景迈山,247,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:247,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-451673692B,景迈大寨古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/景迈大寨古茶林,普洱｜景迈山,248,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:248,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2B4444B3C1,大平掌古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/大平掌古茶林,普洱｜景迈山,249,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:249,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-705429EAF8,糯岗古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/糯岗古茶林,普洱｜景迈山,250,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:250,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-136F1136EC,芒景上下寨—芒洪古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/芒景上下寨—芒洪古茶林,普洱｜景迈山,251,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:251,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D47D981889,翁基—翁洼古茶林,,ancient_tea_forest,景迈山古茶林,景迈山古茶林/翁基—翁洼古茶林,普洱｜景迈山,252,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:252,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-DAF7DA6064,澜沧县,,county,普洱市,普洱市/澜沧县,普洱｜其他锚点,271,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:271,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D59D6AD302,富东乡,,township,普洱市/澜沧县,普洱市/澜沧县/富东乡,普洱｜其他锚点,272,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:272,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-F7274B63B0,邦崴村,,natural_village,普洱市/澜沧县/富东乡,普洱市/澜沧县/富东乡/邦崴村,普洱｜其他锚点,273,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:273,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-9692A57716,镇沅县,,county,普洱市,普洱市/镇沅县,普洱｜其他锚点,282,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:282,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-680E4F8456,九甲镇,,township,普洱市/镇沅县,普洱市/镇沅县/九甲镇,普洱｜其他锚点,283,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:283,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-B27ABFA67D,千家寨区域,,natural_village,普洱市/镇沅县/九甲镇,普洱市/镇沅县/九甲镇/千家寨区域,普洱｜其他锚点,284,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:284,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-E33C679719,老乌山茶区,,county,普洱市/镇沅县,普洱市/镇沅县/老乌山茶区,普洱｜其他锚点,302,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:302,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文元数据：type=cross-village mountain / tea_area。
OMR-F500731ED0,临沧市,,prefecture_city,云南省,云南省/临沧市,临沧｜双江总树,314,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:314,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-53775F750A,双江拉祜族佤族布朗族傣族自治县,,county,云南省/临沧市,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县,临沧｜双江总树,315,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:315,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-F33BDC77CB,勐库镇,,township,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县/勐库镇,临沧｜双江总树,317,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:317,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-31EFE6CC66,忙糯乡,,township,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县/忙糯乡,临沧｜双江总树,318,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:318,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-733214610B,邦丙乡,,township,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县/邦丙乡,临沧｜双江总树,319,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:319,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-EC351382F6,沙河乡,,township,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县,云南省/临沧市/双江拉祜族佤族布朗族傣族自治县/沙河乡,临沧｜双江总树,320,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:320,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-E63D993A26,勐库镇,,township,双江县,双江县/勐库镇,临沧｜勐库镇封版树,333,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:333,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-CAA0944567,冰岛村,,natural_village,双江县/勐库镇,双江县/勐库镇/冰岛村,临沧｜勐库镇封版树,335,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:335,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-8F11047716,冰岛自然村,冰岛老寨,natural_village,双江县/勐库镇/冰岛村,双江县/勐库镇/冰岛村/冰岛自然村,临沧｜勐库镇封版树,336,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:336,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-EBE2E7821F,南迫自然村,,natural_village,双江县/勐库镇/冰岛村,双江县/勐库镇/冰岛村/南迫自然村,临沧｜勐库镇封版树,338,可自动填充,HIERARCHY_ONLY,unassessed,no,no,yes,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:338,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-98C6ACF4E6,地界自然村,,natural_village,双江县/勐库镇/冰岛村,双江县/勐库镇/冰岛村/地界自然村,临沧｜勐库镇封版树,339,可自动填充,HIERARCHY_ONLY,unassessed,no,no,yes,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:339,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
